date,hour,farm_power_MW,price_EUR_MWh,store_decision
2024-06-06,13,41.09745849609375,37.65,0
2024-06-06,14,52.73926178741455,62.11,0
2024-06-06,15,58.890462867736815,80.67,0
2024-06-06,16,42.673646993637085,89.92,0
2024-06-06,17,37.80728015041351,115.69,0
2024-06-06,18,26.145051052093507,163.98,0
2024-06-06,19,16.95584910106659,167.72,0
2024-06-06,20,12.427285079956055,132.45,0
2024-06-06,21,13.214209259033202,104.39,0
2024-06-06,22,22.048341919898988,101.0,0
2024-06-06,23,19.53211693954468,96.13,0
2024-06-07,0,17.924894382476808,91.7,0
2024-06-07,1,21.777012159347535,87.53,0
2024-06-07,2,22.65620594215393,84.25,0
2024-06-07,3,20.91337626171112,91.9,0
2024-06-07,4,19.37208776664734,113.95,0
2024-06-07,5,19.05293529224396,119.05,0
2024-06-07,6,20.677460600852967,102.76,0
2024-06-07,7,55.51256732940674,78.56,0
2024-06-07,8,71.908431930542,60.66,0
2024-06-07,9,49.29780418395996,41.39,0
2024-06-07,10,74.16097537994385,33.91,0
2024-06-07,11,100.24415266799926,25.36,0
2024-06-07,12,108.32562195968627,17.41,1
2024-06-07,13,114.57546394729616,13.08,1
2024-06-07,14,119.88165224075317,25.57,0
2024-06-07,15,111.14025021743774,64.56,0
2024-06-07,16,93.57330173492431,85.21,0
2024-06-07,17,90.18836505889892,128.58,0
2024-06-07,18,76.96228185653686,154.75,0
2024-06-07,19,61.30002143096924,153.85,0
2024-06-07,20,46.677586967468265,126.88,0
2024-06-07,21,37.60788270664215,97.45,0
2024-06-07,22,55.0459114151001,98.36,0
2024-06-07,23,61.90095545196533,90.04,0
2024-06-08,0,92.74520639419556,83.31,0
2024-06-08,1,111.54900390243529,83.53,0
2024-06-08,2,126.99648433685303,79.64,0
2024-06-08,3,139.1889836511612,82.11,0
2024-06-08,4,138.90100750064852,79.38,0
2024-06-08,5,136.15336873626708,62.82,0
2024-06-08,6,137.1928003463745,42.2,0
2024-06-08,7,133.66926777935026,12.24,1
2024-06-08,8,142.86108058547973,-0.13,1
2024-06-08,9,157.1926656446457,-2.27,1
2024-06-08,10,158.7429109582901,-10.26,1
2024-06-08,11,164.51854072666168,-23.7,1
2024-06-08,12,166.88755929565428,-30.03,1
2024-06-08,13,158.46029805278778,-20.62,1
2024-06-08,14,153.21387981033325,-8.25,1
2024-06-08,15,104.97652676010132,0.01,1
2024-06-08,16,89.43220441818237,44.91,0
2024-06-08,17,115.17486005401612,68.84,0
2024-06-08,18,132.8287869272232,99.32,0
2024-06-08,19,112.55031741714478,93.01,0
2024-06-08,20,98.29001770019532,100.0,0
2024-06-08,21,87.53885490417481,78.79,0
2024-06-08,22,99.040536403656,74.28,0
2024-06-08,23,126.87012147903442,63.59,0
2024-06-09,0,144.25887832260133,42.52,0
2024-06-09,1,151.07066543197632,15.57,1
2024-06-09,2,145.75610426044466,18.19,1
2024-06-09,3,141.3392275915146,11.56,1
2024-06-09,4,139.38215507125855,8.4,1
2024-06-09,5,125.46723082351684,2.22,1
2024-06-09,6,131.86725437164307,-0.08,1
2024-06-09,7,161.138216091156,-2.01,1
2024-06-09,8,167.65452813720702,-7.6,1
2024-06-09,9,168.26284891319273,-15.0,1
2024-06-09,10,168.2761721534729,-25.0,1
2024-06-09,11,168.22857346343994,-32.69,1
2024-06-09,12,168.00001547241212,-37.14,1
2024-06-09,13,167.733074798584,-28.68,1
2024-06-09,14,167.32649267578125,-5.84,1
2024-06-09,15,167.03891262817382,-0.5,1
2024-06-09,16,165.159811583519,42.76,0
2024-06-09,17,155.70623696422575,96.85,0
2024-06-09,18,148.68799775218963,115.86,0
2024-06-09,19,135.08386098003388,111.24,0
2024-06-09,20,134.45695614910125,108.42,0
2024-06-09,21,141.70884573554991,97.21,0
2024-06-09,22,153.2661769208908,73.96,0
2024-06-09,23,148.99838358020781,71.59,0
2024-06-10,0,130.86764219284058,68.73,0
2024-06-10,1,123.61763122558592,68.27,0
2024-06-10,2,119.19273493194581,69.0,0
2024-06-10,3,104.6791641769409,78.32,0
2024-06-10,4,87.9733969116211,117.4,0
2024-06-10,5,88.51211729049682,185.18,0
2024-06-10,6,75.45221735000611,146.21,0
2024-06-10,7,58.606323623657225,107.25,0
2024-06-10,8,45.2334273891449,89.46,0
2024-06-10,9,33.585309165000915,85.04,0
2024-06-10,10,21.078032066345216,74.3,0
2024-06-10,11,23.08141224575043,73.59,0
2024-06-10,12,15.45109336566925,67.07,0
2024-06-10,13,9.592479503631592,65.88,0
2024-06-10,14,4.658528526306153,70.0,0
2024-06-10,15,0.9317917156219483,81.2,0
2024-06-10,16,0.47194656801223756,98.53,0
2024-06-10,17,1.1124615511894225,118.59,0
2024-06-10,18,11.52375548171997,124.45,0
2024-06-10,19,30.02242068099976,113.32,0
2024-06-10,20,43.934167350769044,98.41,0
2024-06-10,21,51.94122104644776,77.76,0
2024-06-10,22,45.03692250823975,60.07,0
2024-06-10,23,53.78579601287842,56.96,0
2024-06-11,0,55.26952395629883,62.95,0
2024-06-11,1,52.08748262786865,55.82,0
2024-06-11,2,45.01763875579834,60.06,0
2024-06-11,3,49.19945393371582,59.11,0
2024-06-11,4,62.25065400695801,81.83,0
2024-06-11,5,76.59801017761231,100.26,0
2024-06-11,6,91.35554082870483,91.5,0
2024-06-11,7,99.47264323425293,68.27,0
2024-06-11,8,106.8371077079773,49.92,0
2024-06-11,9,116.84269511032105,32.13,0
2024-06-11,10,141.361519323349,11.12,1
2024-06-11,11,133.46076342201235,0.76,1
2024-06-11,12,133.5000629196167,0.0,1
2024-06-11,13,147.88426877117158,0.03,1
2024-06-11,14,158.2153757200241,13.89,1
2024-06-11,15,146.10673315143586,55.27,0
2024-06-11,16,144.68791749572753,71.65,0
2024-06-11,17,132.33860471820833,100.0,0
2024-06-11,18,129.31181690597535,127.64,0
2024-06-11,19,127.28020529937744,122.37,0
2024-06-11,20,124.3519896697998,106.74,0
2024-06-11,21,119.39005896377563,90.82,0
2024-06-11,22,87.47620119094849,88.85,0
2024-06-11,23,99.01842000961304,85.35,0
2024-06-12,0,91.56889068603516,80.29,0
2024-06-12,1,83.04894481658935,82.11,0
2024-06-12,2,84.7835866355896,86.11,0
2024-06-12,3,90.16627687454223,94.65,0
2024-06-12,4,87.63256748199463,124.74,0
2024-06-12,5,83.56636688232422,136.4,0
2024-06-12,6,89.1126450920105,114.62,0
2024-06-12,7,70.51741230010987,78.65,0
2024-06-12,8,62.921457778930666,64.19,0
2024-06-12,9,65.45656072998048,58.0,0
2024-06-12,10,83.28551124572753,42.09,0
2024-06-12,11,84.1055668258667,40.72,0
2024-06-12,12,90.48569515228272,39.68,0
2024-06-12,13,124.18643421936035,45.34,0
2024-06-12,14,114.30266246795655,63.0,0
2024-06-12,15,97.65718980789184,81.2,0
2024-06-12,16,89.76891523361206,99.95,0
2024-06-12,17,92.81615375518798,135.7,0
2024-06-12,18,79.37347658157348,154.34,0
2024-06-12,19,75.88058143615723,154.66,0
2024-06-12,20,60.938858459472655,130.88,0
2024-06-12,21,50.8641752243042,107.07,0
2024-06-12,22,50.98768851470947,99.0,0
2024-06-12,23,43.47127120399475,93.26,0
2024-06-13,0,47.0893581161499,84.19,0
2024-06-13,1,42.9016429309845,85.21,0
2024-06-13,2,40.836017300605775,83.83,0
2024-06-13,3,41.489676246643064,98.96,0
2024-06-13,4,44.571805286407475,122.41,0
2024-06-13,5,38.803518402099606,131.09,0
2024-06-13,6,37.51679280281067,115.02,0
2024-06-13,7,37.54530520820617,83.8,0
2024-06-13,8,38.550040363311766,69.01,0
2024-06-13,9,41.327727161407466,61.71,0
2024-06-13,10,41.99541848087311,53.36,0
2024-06-13,11,44.7749303483963,46.96,0
2024-06-13,12,57.858789505004886,43.35,0
2024-06-13,13,44.71272302913666,53.74,0
2024-06-13,14,35.1050065984726,77.42,0
2024-06-13,15,30.94487275314331,80.08,0
2024-06-13,16,34.015095797538756,106.91,0
2024-06-13,17,30.641756269454955,139.66,0
2024-06-13,18,23.68503873538971,188.35,0
2024-06-13,19,24.077195932388307,163.84,0
2024-06-13,20,28.287485578536987,108.37,0
2024-06-13,21,39.964150643348695,85.18,0
2024-06-13,22,83.32807966232299,83.13,0
2024-06-13,23,102.80466320800781,71.45,0
2024-06-14,0,121.77929137802126,63.93,0
2024-06-14,1,118.50502402496338,59.53,0
2024-06-14,2,92.97895185470581,55.82,0
2024-06-14,3,72.11464473724365,64.22,0
2024-06-14,4,87.46621496200562,85.01,0
2024-06-14,5,109.82579809570314,100.95,0
2024-06-14,6,115.41784175491333,104.99,0
2024-06-14,7,111.0197956352234,102.54,0
2024-06-14,8,77.31687761306763,82.18,0
2024-06-14,9,69.88802598953247,68.1,0
2024-06-14,10,79.76578868865967,60.88,0
2024-06-14,11,58.28692227172852,47.46,0
2024-06-14,12,49.39656065368652,40.74,0
2024-06-14,13,58.44085688781738,41.0,0
2024-06-14,14,59.44733335876465,60.31,0
2024-06-14,15,50.429791191101074,75.0,0
2024-06-14,16,29.500089254379272,90.98,0
2024-06-14,17,16.260814716339112,136.0,0
2024-06-14,18,13.574807258605956,127.31,0
2024-06-14,19,16.53185873222351,117.12,0
2024-06-14,20,21.802808215141297,83.41,0
2024-06-14,21,32.20265550613403,59.42,0
2024-06-14,22,46.110278552055355,60.68,0
2024-06-14,23,58.26782995605469,41.04,0
2024-06-15,0,62.40715006256104,29.97,0
2024-06-15,1,68.93532282257081,28.86,0
2024-06-15,2,102.69194197082521,22.51,1
2024-06-15,3,123.98743978500367,10.04,1
2024-06-15,4,139.3191249046326,1.54,1
2024-06-15,5,153.8570375547409,0.09,1
2024-06-15,6,145.52634609317778,0.0,1
2024-06-15,7,133.40801811790465,-0.06,1
2024-06-15,8,111.21872820281983,-10.08,1
2024-06-15,9,144.30393356895448,-29.04,1
2024-06-15,10,159.12734721279145,-44.92,1
2024-06-15,11,140.99909586524964,-65.46,1
2024-06-15,12,158.93736737823485,-80.01,1
2024-06-15,13,168.29963911056518,-56.23,1
2024-06-15,14,168.19969063568115,-29.53,1
2024-06-15,15,168.20034685134888,-4.84,1
2024-06-15,16,166.75873947143555,-0.01,1
2024-06-15,17,149.4324236497879,40.0,0
2024-06-15,18,103.90947981262208,84.28,0
2024-06-15,19,79.5854723739624,79.92,0
2024-06-15,20,107.54316210937499,64.3,0
2024-06-15,21,128.41725448608398,40.4,0
2024-06-15,22,159.31984038448334,24.91,1
2024-06-15,23,145.22072527027132,10.36,1
2024-06-16,0,134.64451335525513,4.92,1
2024-06-16,1,115.58243827056884,2.92,1
2024-06-16,2,109.25538656616212,2.19,1
2024-06-16,3,105.65041044616699,2.53,1
2024-06-16,4,118.32854909133911,2.95,1
2024-06-16,5,122.29532202529907,0.69,1
2024-06-16,6,117.90899965667725,-0.02,1
2024-06-16,7,97.06312202453613,-1.28,1
2024-06-16,8,90.45505943298339,-10.0,1
2024-06-16,9,77.77127923965453,-13.33,1
2024-06-16,10,87.455749168396,-20.01,1
2024-06-16,11,66.63449567413329,-30.01,1
2024-06-16,12,50.09814683532715,-35.67,1
2024-06-16,13,35.99784433650971,-29.04,1
2024-06-16,14,25.888464500427247,-10.14,1
2024-06-16,15,53.92726194763184,-2.34,1
2024-06-16,16,56.34987595367432,56.22,0
2024-06-16,17,39.10240795612335,99.65,0
2024-06-16,18,63.04510647583008,119.15,0
2024-06-16,19,77.80978546142579,124.28,0
2024-06-16,20,67.45493490600586,120.34,0
2024-06-16,21,68.32370297241211,94.44,0
2024-06-16,22,45.72265791034698,76.62,0
2024-06-16,23,36.97539284420014,66.73,0
2024-06-17,0,43.60681704425812,68.81,0
2024-06-17,1,32.82901589012146,71.81,0
2024-06-17,2,27.70346598815918,73.56,0
2024-06-17,3,24.448147227287294,90.02,0
2024-06-17,4,17.614958693504335,119.13,0
2024-06-17,5,13.513315784454345,132.68,0
2024-06-17,6,12.321081447601317,116.23,0
2024-06-17,7,15.328558319091796,84.73,0
2024-06-17,8,22.036395360946656,62.11,0
2024-06-17,9,28.181080587387086,55.01,0
2024-06-17,10,35.17447976016999,41.86,0
2024-06-17,11,43.08300490093231,39.45,0
2024-06-17,12,53.58691772460938,46.62,0
2024-06-17,13,59.984411933898926,54.54,0
2024-06-17,14,50.8965260925293,64.21,0
2024-06-17,15,35.69440071773529,88.58,0
2024-06-17,16,27.806182076454164,114.16,0
2024-06-17,17,23.113993217468263,157.37,0
2024-06-17,18,16.909084250450135,210.16,0
2024-06-17,19,13.323897857666017,200.01,0
2024-06-17,20,14.68527766799927,128.15,0
2024-06-17,21,19.805988003730775,101.55,0
2024-06-17,22,27.976175834655763,96.92,0
2024-06-17,23,26.491458703994752,90.29,0
2024-06-18,0,26.8086778421402,87.53,0
2024-06-18,1,26.710357357978822,89.29,0
2024-06-18,2,26.80470781517029,90.29,0
2024-06-18,3,26.804166724205018,95.94,0
2024-06-18,4,17.52927177143097,134.49,0
2024-06-18,5,6.604675872802735,130.17,0
2024-06-18,6,4.196328575134277,95.96,0
2024-06-18,7,10.653110401153564,80.9,0
2024-06-18,8,13.342368587493896,69.91,0
2024-06-18,9,7.590241767883301,54.81,0
2024-06-18,10,2.3758061599731444,51.16,0
2024-06-18,11,1.0643431706428528,51.03,0
2024-06-18,12,0.9475681285858154,57.04,0
2024-06-18,13,1.1147332091331483,73.12,0
2024-06-18,14,4.559907657623291,76.24,0
2024-06-18,15,10.066892498016356,90.06,0
2024-06-18,16,11.870323734283447,133.25,0
2024-06-18,17,16.00980930519104,158.19,0
2024-06-18,18,19.894155432701112,171.87,0
2024-06-18,19,27.50030152988434,134.47,0
2024-06-18,20,41.54164768123627,104.2,0
2024-06-18,21,44.82425887584686,91.63,0
2024-06-18,22,37.52859549236298,99.95,0
2024-06-18,23,47.56498471069336,91.43,0
2024-06-19,0,47.39816390991211,86.85,0
2024-06-19,1,34.827854310035704,85.78,0
2024-06-19,2,26.271076609611512,83.47,0
2024-06-19,3,27.690394689559938,86.41,0
2024-06-19,4,35.41359829044342,112.55,0
2024-06-19,5,25.305247475624085,116.83,0
2024-06-19,6,28.751311477661137,107.33,0
2024-06-19,7,35.70541139602661,86.31,0
2024-06-19,8,42.48674094486237,75.1,0
2024-06-19,9,55.36737771606445,66.23,0
2024-06-19,10,56.32234329986572,58.03,0
2024-06-19,11,67.34368718719482,39.84,0
2024-06-19,12,78.89698677062988,22.41,1
2024-06-19,13,93.66086460113526,23.56,1
2024-06-19,14,93.00984146118164,59.9,0
2024-06-19,15,80.3616054725647,70.0,0
2024-06-19,16,75.34530263900757,88.44,0
2024-06-19,17,70.95412645339967,102.9,0
2024-06-19,18,70.91711534500122,143.66,0
2024-06-19,19,65.57606824493409,115.08,0
2024-06-19,20,45.94143380355835,108.26,0
2024-06-19,21,37.03246069908142,93.21,0
2024-06-19,22,35.0607400560379,85.89,0
2024-06-19,23,37.178371556282045,78.62,0
2024-06-20,0,28.21777136993408,78.88,0
2024-06-20,1,19.26113372039795,78.82,0
2024-06-20,2,12.881405193328858,78.62,0
2024-06-20,3,19.726374675750733,86.55,0
2024-06-20,4,13.40199296951294,114.11,0
2024-06-20,5,8.13570231628418,112.84,0
2024-06-20,6,6.330518383026123,102.99,0
2024-06-20,7,2.179030174255371,80.69,0
2024-06-20,8,0.7540090684890748,69.13,0
2024-06-20,9,2.1831388664245606,58.77,0
2024-06-20,10,1.3303135528564454,55.46,0
2024-06-20,11,0.7087206301689148,53.81,0
2024-06-20,12,0.45153695726394655,57.18,0
2024-06-20,13,4.4208726196289065,68.58,0
2024-06-20,14,5.019437026977539,80.0,0
2024-06-20,15,2.417751045227051,98.27,0
2024-06-20,16,0.42685367631912235,119.31,0
2024-06-20,17,0.0,155.62,0
2024-06-20,18,0.0,200.09,0
2024-06-20,19,0.17834039640426635,130.06,0
2024-06-20,20,0.151446448802948,111.83,0
2024-06-20,21,0.5777263255119324,95.05,0
2024-06-20,22,2.386341407775879,100.81,0
2024-06-20,23,4.289468009948731,90.77,0
2024-06-21,0,7.778013221740722,89.95,0
2024-06-21,1,8.608056198120117,87.83,0
2024-06-21,2,1.7167035713195802,86.31,0
2024-06-21,3,8.897966171264649,86.14,0
2024-06-21,4,17.74389033508301,96.92,0
2024-06-21,5,15.333407855987549,122.8,0
2024-06-21,6,14.65294878387451,121.84,0
2024-06-21,7,9.73568179321289,111.67,0
2024-06-21,8,9.812894428253173,100.65,0
2024-06-21,9,14.405303730010987,89.94,0
2024-06-21,10,20.714905311584474,88.54,0
2024-06-21,11,32.01871089076996,82.68,0
2024-06-21,12,34.5028111667633,78.22,0
2024-06-21,13,38.3418274898529,82.03,0
2024-06-21,14,53.126795173645014,88.85,0
2024-06-21,15,62.90257985687256,100.65,0
2024-06-21,16,51.31035090637207,110.0,0
2024-06-21,17,41.85219357490539,116.93,0
2024-06-21,18,36.66096437358856,114.4,0
2024-06-21,19,20.753158618927003,105.26,0
2024-06-21,20,6.2898100547790525,95.99,0
2024-06-21,21,0.27099926948547365,82.14,0
2024-06-21,22,0.0,80.07,0
2024-06-21,23,0.49238373184204104,70.25,0
2024-06-22,0,10.576992691040038,62.43,0
2024-06-22,1,43.96715634155274,50.5,0
2024-06-22,2,78.82000253677369,49.62,0
2024-06-22,3,105.03062924194336,46.47,0
2024-06-22,4,115.7950433921814,60.56,0
2024-06-22,5,95.86957019805908,48.89,0
2024-06-22,6,102.49802061080932,44.92,0
2024-06-22,7,104.87079646682739,34.65,0
2024-06-22,8,84.00483003616333,12.54,1
2024-06-22,9,69.59118674468994,3.59,1
2024-06-22,10,62.11081295013428,2.62,1
2024-06-22,11,75.41458562850953,0.03,1
2024-06-22,12,78.9404296875,-0.01,1
2024-06-22,13,76.58881381988526,-0.07,1
2024-06-22,14,72.38509099960326,4.23,1
2024-06-22,15,70.98439544677734,42.59,0
2024-06-22,16,66.17006268310547,80.49,0
2024-06-22,17,53.84459628295898,112.16,0
2024-06-22,18,35.79045790958404,122.81,0
2024-06-22,19,23.942974974632264,124.05,0
2024-06-22,20,15.080533309936524,110.17,0
2024-06-22,21,10.36831143951416,89.77,0
2024-06-22,22,15.389073348999023,90.49,0
2024-06-22,23,15.966351797103881,79.25,0
2024-06-23,0,22.551738907814027,71.24,0
2024-06-23,1,36.29898940086365,70.67,0
2024-06-23,2,39.889503582000735,66.94,0
2024-06-23,3,36.517532855987554,62.09,0
2024-06-23,4,28.920664146423338,57.9,0
2024-06-23,5,32.68498175525666,46.35,0
2024-06-23,6,43.29768299674988,19.77,1
2024-06-23,7,43.27422396755219,4.24,1
2024-06-23,8,35.163339949607845,0.0,1
2024-06-23,9,29.68083999824524,-0.05,1
2024-06-23,10,14.772152606964111,-0.1,1
2024-06-23,11,24.790025522232057,-1.05,1
2024-06-23,12,35.78399268722534,-2.21,1
2024-06-23,13,36.04861053657532,-2.05,1
2024-06-23,14,36.08789257335663,-0.27,1
2024-06-23,15,35.066447702407835,22.61,1
2024-06-23,16,27.3206350107193,71.12,0
2024-06-23,17,22.320814659118653,99.5,0
2024-06-23,18,14.605756702423095,115.14,0
2024-06-23,19,10.333919357299806,115.44,0
2024-06-23,20,8.338671981811524,114.33,0
2024-06-23,21,7.822704952239991,99.79,0
2024-06-23,22,7.9287533340454095,106.18,0
2024-06-23,23,10.357619579315186,92.19,0
2024-06-24,0,12.415003944396972,84.93,0
2024-06-24,1,11.323167686462403,84.46,0
2024-06-24,2,7.692314918518067,84.96,0
2024-06-24,3,6.518205402374267,97.02,0
2024-06-24,4,7.32582148361206,136.06,0
2024-06-24,5,5.425202041625977,136.0,0
2024-06-24,6,3.8143958816528323,102.99,0
2024-06-24,7,1.0773880834579468,79.34,0
2024-06-24,8,0.41162431240081787,53.88,0
2024-06-24,9,0.13692436981201173,37.81,0
2024-06-24,10,0.5338487119674683,31.19,0
2024-06-24,11,0.8163806848526002,29.96,0
2024-06-24,12,0.9845130658149719,30.93,0
2024-06-24,13,1.1213617315292357,47.85,0
2024-06-24,14,2.9491423530578613,66.32,0
2024-06-24,15,4.504317066192627,82.49,0
2024-06-24,16,1.9163476066589356,98.39,0
2024-06-24,17,2.0464067115783693,153.3,0
2024-06-24,18,2.662246147155762,209.32,0
2024-06-24,19,4.4814693603515625,156.0,0
2024-06-24,20,5.645426307678223,116.59,0
2024-06-24,21,7.201261516571044,91.89,0
2024-06-24,22,5.8239862289428705,88.8,0
2024-06-24,23,5.180155391693115,84.8,0
2024-06-25,0,4.018333820343018,84.78,0
2024-06-25,1,3.454605457305908,85.22,0
2024-06-25,2,4.002808765411377,85.5,0
2024-06-25,3,5.343052711486816,94.9,0
2024-06-25,4,7.467516208648681,114.8,0
2024-06-25,5,7.694100299835205,122.0,0
2024-06-25,6,5.243827182769776,103.8,0
2024-06-25,7,4.136117237091065,74.64,0
2024-06-25,8,4.9120526733398435,48.32,0
2024-06-25,9,4.302090969085693,12.83,1
2024-06-25,10,3.0010069313049317,0.0,1
2024-06-25,11,2.003494915008545,-0.05,1
2024-06-25,12,2.977049320220947,-0.04,1
2024-06-25,13,3.9606868400573734,11.59,1
2024-06-25,14,5.133326923370362,48.37,0
2024-06-25,15,6.1958044853210446,74.0,0
2024-06-25,16,7.570827278137207,95.9,0
2024-06-25,17,13.66250747680664,128.9,0
2024-06-25,18,34.02148354053497,136.69,0
2024-06-25,19,48.03170832824707,122.09,0
2024-06-25,20,55.52977523803711,106.57,0
2024-06-25,21,52.67932184600831,89.95,0
2024-06-25,22,49.1877864074707,300.03,0
2024-06-25,23,41.2503941488266,235.13,0
2024-06-26,0,33.84007852649689,279.75,0
2024-06-26,1,25.420439054489137,400.0,0
2024-06-26,2,19.15979163837433,400.04,0
2024-06-26,3,15.707454969406127,988.71,0
2024-06-26,4,15.078948120117186,2325.83,0
2024-06-26,5,14.981708164215087,1000.0,0
2024-06-26,6,6.757740657806397,400.01,0
2024-06-26,7,4.077713069915771,98.1,0
2024-06-26,8,4.061712730407715,61.48,0
2024-06-26,9,3.9481592102050787,24.94,1
2024-06-26,10,9.643430282592773,-0.06,1
2024-06-26,11,13.100627140045166,-0.02,1
2024-06-26,12,15.665389706611633,6.23,1
2024-06-26,13,19.90587704372406,65.03,0
2024-06-26,14,22.32665114593506,75.84,0
2024-06-26,15,21.39755540084839,142.69,0
2024-06-26,16,26.661780764579774,400.07,0
2024-06-26,17,37.34143978786468,999.09,0
2024-06-26,18,50.412650985717775,1796.32,0
2024-06-26,19,62.11345337677002,1004.66,0
2024-06-26,20,74.67794609069824,404.91,0
2024-06-26,21,75.34084550857544,400.06,0
2024-06-26,22,85.93772953033447,96.0,0
2024-06-26,23,82.4441855621338,86.9,0
2024-06-27,0,72.44943729400634,80.4,0
2024-06-27,1,80.01654458999634,82.84,0
2024-06-27,2,74.53035301208496,78.79,0
2024-06-27,3,63.5850173034668,84.98,0
2024-06-27,4,68.10592419433594,117.51,0
2024-06-27,5,61.82548889923096,125.11,0
2024-06-27,6,37.457555525779725,115.0,0
2024-06-27,7,24.8466576833725,88.87,0
2024-06-27,8,27.38473301124573,66.74,0
2024-06-27,9,23.59113209438324,52.4,0
2024-06-27,10,8.5021508102417,48.82,0
2024-06-27,11,5.215822162628174,45.31,0
2024-06-27,12,5.330778385162353,44.56,0
2024-06-27,13,20.17261665058136,48.39,0
2024-06-27,14,19.803100158691407,61.92,0
2024-06-27,15,11.336588687896729,75.59,0
2024-06-27,16,5.493181354522705,79.53,0
2024-06-27,17,2.070975791931152,110.08,0
2024-06-27,18,3.917352870941162,200.04,0
2024-06-27,19,1.0865391840934755,186.18,0
2024-06-27,20,0.891510982990265,125.21,0
2024-06-27,21,0.34524893903732295,101.8,0
2024-06-27,22,0.0,96.85,0
2024-06-27,23,4.995900226593018,95.42,0
2024-06-28,0,23.750918080329896,86.08,0
2024-06-28,1,39.29257674694061,79.97,0
2024-06-28,2,19.823831846237184,83.61,0
2024-06-28,3,13.443869762420654,91.28,0
2024-06-28,4,14.359909286499024,120.29,0
2024-06-28,5,21.711850215911866,108.93,0
2024-06-28,6,34.502027764320374,84.89,0
2024-06-28,7,57.870400611877436,59.9,0
2024-06-28,8,66.01177249145508,24.45,1
2024-06-28,9,84.16300174713135,2.03,1
2024-06-28,10,135.59951945400238,-1.56,1
2024-06-28,11,160.4462042770386,-5.09,1
2024-06-28,12,166.06322824573516,-9.95,1
2024-06-28,13,165.86688445186616,-9.91,1
2024-06-28,14,166.8334122619629,-6.48,1
2024-06-28,15,167.21098471069337,3.62,1
2024-06-28,16,161.95230021572112,41.98,0
2024-06-28,17,142.24821128940582,84.32,0
2024-06-28,18,129.04427410125732,108.93,0
2024-06-28,19,120.33996120071411,138.06,0
2024-06-28,20,102.0272145652771,126.57,0
2024-06-28,21,85.09781433105469,109.02,0
2024-06-28,22,60.705744895935055,110.4,0
2024-06-28,23,51.89730420684814,109.91,0
2024-06-29,0,52.03786743164062,109.89,0
2024-06-29,1,51.59488508605957,109.56,0
2024-06-29,2,40.746743857383734,108.09,0
2024-06-29,3,28.065145780563356,103.07,0
2024-06-29,4,21.9996619720459,96.62,0
2024-06-29,5,20.605939318656922,84.14,0
2024-06-29,6,16.545343448638917,66.91,0
2024-06-29,7,22.912081171989442,29.58,0
2024-06-29,8,25.862291504859925,5.04,1
2024-06-29,9,22.933092524528504,0.04,1
2024-06-29,10,8.10408023071289,-0.02,1
2024-06-29,11,3.2079518280029298,-0.23,1
2024-06-29,12,0.6996294507980347,-0.08,1
2024-06-29,13,0.548769374370575,1.3,1
2024-06-29,14,0.0,11.91,1
2024-06-29,15,0.0,69.51,0
2024-06-29,16,0.0,104.3,0
2024-06-29,17,0.5031502990722656,126.93,0
2024-06-29,18,3.641656494140625,139.2,0
2024-06-29,19,20.382924725532533,113.3,0
2024-06-29,20,33.02804315471649,100.08,0
2024-06-29,21,36.02745867061615,93.83,0
2024-06-29,22,46.89973260498047,70.06,0
2024-06-29,23,61.835091476440425,61.69,0
2024-06-30,0,37.22476447677612,66.67,0
2024-06-30,1,24.715762307167054,67.05,0
2024-06-30,2,28.27421078109741,64.36,0
2024-06-30,3,24.906104733467103,51.39,0
2024-06-30,4,16.91515176486969,51.56,0
2024-06-30,5,13.761009864807129,20.42,1
2024-06-30,6,11.075575744628907,6.83,1
2024-06-30,7,15.070029384613038,0.82,1
2024-06-30,8,36.454628222465516,0.0,1
2024-06-30,9,47.579224960327146,0.0,1
2024-06-30,10,10.124253490447998,-0.02,1
2024-06-30,11,15.80749600124359,-1.51,1
2024-06-30,12,38.39110436439514,-1.09,1
2024-06-30,13,60.18076263427735,0.0,1
2024-06-30,14,65.26234268188476,0.91,1
2024-06-30,15,61.02345366668701,36.66,0
2024-06-30,16,59.683437149047855,70.02,0
2024-06-30,17,51.72765115356445,87.26,0
2024-06-30,18,38.98269373226165,99.9,0
2024-06-30,19,24.281971504211427,102.39,0
2024-06-30,20,15.082445343017579,102.16,0
2024-06-30,21,16.272615363121034,93.01,0
2024-06-30,22,27.512643267631532,94.88,0
2024-06-30,23,27.143430759429933,84.32,0
2024-07-01,0,16.27957658958435,78.19,0
2024-07-01,1,10.438615425109864,78.01,0
2024-07-01,2,10.461527137756347,75.63,0
2024-07-01,3,10.060531311035156,80.82,0
2024-07-01,4,11.284064975738525,122.19,0
2024-07-01,5,7.477811771392822,141.3,0
2024-07-01,6,3.8826421165466307,142.36,0
2024-07-01,7,5.736544761657715,115.57,0
2024-07-01,8,11.572495983123778,107.01,0
2024-07-01,9,20.196923186302186,91.67,0
2024-07-01,10,28.17078444099426,77.38,0
2024-07-01,11,58.3968723449707,69.9,0
2024-07-01,12,127.7550636177063,39.92,0
2024-07-01,13,127.12083652496337,34.61,0
2024-07-01,14,134.049831281662,37.63,0
2024-07-01,15,130.96378313827515,62.2,0
2024-07-01,16,131.77921797180176,78.04,0
