Zeit;Zeitzone;50Hertz;Amprion;TenneT TSO;TransnetBW
2024-06-04 22:00;CEST;196,940;N.E.;3698,425;N.E.
2024-06-04 23:00;CEST;138,080;N.E.;3552,075;N.E.
2024-06-05 00:00;CEST;140,330;N.E.;3982,200;N.E.
2024-06-05 01:00;CEST;241,480;N.E.;5080,400;N.E.
2024-06-05 02:00;CEST;581,690;N.E.;5168,700;N.E.
2024-06-05 03:00;CEST;693,000;N.E.;3654,350;N.E.
2024-06-05 04:00;CEST;695,820;N.E.;3799,875;N.E.
2024-06-05 05:00;CEST;773,850;N.E.;4980,050;N.E.
2024-06-05 06:00;CEST;902,660;N.E.;5158,500;N.E.
2024-06-05 07:00;CEST;1016,290;N.E.;4882,125;N.E.
2024-06-05 08:00;CEST;1115,820;N.E.;4664,500;N.E.
2024-06-05 09:00;CEST;1003,250;N.E.;3920,175;N.E.
2024-06-05 10:00;CEST;858,390;N.E.;2985,525;N.E.
2024-06-05 11:00;CEST;768,560;N.E.;2534,550;N.E.
2024-06-05 12:00;CEST;560,770;N.E.;2654,825;N.E.
2024-06-05 13:00;CEST;423,100;N.E.;3272,300;N.E.
2024-06-05 14:00;CEST;450,600;N.E.;3929,925;N.E.
2024-06-05 15:00;CEST;347,200;N.E.;4391,425;N.E.
2024-06-05 16:00;CEST;248,730;N.E.;4522,100;N.E.
2024-06-05 17:00;CEST;340,000;N.E.;4093,675;N.E.
2024-06-05 18:00;CEST;486,610;N.E.;4128,050;N.E.
2024-06-05 19:00;CEST;514,330;N.E.;4192,250;N.E.
2024-06-05 20:00;CEST;415,380;N.E.;4209,800;N.E.
2024-06-05 21:00;CEST;358,420;N.E.;4250,025;N.E.
2024-06-05 22:00;CEST;450,970;N.E.;4424,900;N.E.
2024-06-05 23:00;CEST;388,760;N.E.;4527,775;N.E.
2024-06-06 00:00;CEST;325,860;N.E.;4270,500;N.E.
2024-06-06 01:00;CEST;415,070;N.E.;3802,000;N.E.
2024-06-06 02:00;CEST;478,160;N.E.;4020,425;N.E.
2024-06-06 03:00;CEST;419,370;N.E.;4111,575;N.E.
2024-06-06 04:00;CEST;463,020;N.E.;4469,050;N.E.
2024-06-06 05:00;CEST;518,640;N.E.;4512,650;N.E.
2024-06-06 06:00;CEST;463,740;N.E.;4631,925;N.E.
2024-06-06 07:00;CEST;419,860;N.E.;4163,225;N.E.
2024-06-06 08:00;CEST;349,220;N.E.;4001,375;N.E.
2024-06-06 09:00;CEST;280,250;N.E.;3541,600;N.E.
2024-06-06 10:00;CEST;256,380;N.E.;3072,325;N.E.
2024-06-06 11:00;CEST;352,930;N.E.;2606,425;N.E.
2024-06-06 12:00;CEST;407,050;N.E.;2243,150;N.E.
2024-06-06 13:00;CEST;421,450;N.E.;1833,725;N.E.
2024-06-06 14:00;CEST;327,520;N.E.;2125,425;N.E.
2024-06-06 15:00;CEST;325,820;N.E.;2319,575;N.E.
2024-06-06 16:00;CEST;232,880;N.E.;1843,125;N.E.
2024-06-06 17:00;CEST;191,270;N.E.;1322,250;N.E.
2024-06-06 18:00;CEST;91,170;N.E.;1367,750;N.E.
2024-06-06 19:00;CEST;50,000;N.E.;1330,275;N.E.
2024-06-06 20:00;CEST;60,200;N.E.;943,900;N.E.
2024-06-06 21:00;CEST;28,550;N.E.;733,600;N.E.
2024-06-06 22:00;CEST;38,720;N.E.;675,325;N.E.
2024-06-06 23:00;CEST;75,520;N.E.;790,025;N.E.
2024-06-07 00:00;CEST;87,750;N.E.;843,475;N.E.
2024-06-07 01:00;CEST;103,740;N.E.;775,650;N.E.
2024-06-07 02:00;CEST;107,570;N.E.;889,250;N.E.
2024-06-07 03:00;CEST;106,330;N.E.;1336,925;N.E.
2024-06-07 04:00;CEST;64,820;N.E.;1433,900;N.E.
2024-06-07 05:00;CEST;34,600;N.E.;1351,275;N.E.
2024-06-07 06:00;CEST;39,340;N.E.;1581,250;N.E.
2024-06-07 07:00;CEST;58,400;N.E.;1649,050;N.E.
2024-06-07 08:00;CEST;65,540;N.E.;1933,425;N.E.
2024-06-07 09:00;CEST;44,030;N.E.;2332,225;N.E.
2024-06-07 10:00;CEST;69,000;N.E.;2367,025;N.E.
2024-06-07 11:00;CEST;65,020;N.E.;2653,700;N.E.
2024-06-07 12:00;CEST;67,420;N.E.;2684,350;N.E.
2024-06-07 13:00;CEST;124,170;N.E.;2671,950;N.E.
2024-06-07 14:00;CEST;199,180;N.E.;2941,900;N.E.
2024-06-07 15:00;CEST;292,580;N.E.;3324,300;N.E.
2024-06-07 16:00;CEST;324,340;N.E.;3386,150;N.E.
2024-06-07 17:00;CEST;184,770;N.E.;3621,650;N.E.
2024-06-07 18:00;CEST;91,300;N.E.;3294,950;N.E.
2024-06-07 19:00;CEST;113,400;N.E.;2990,100;N.E.
2024-06-07 20:00;CEST;155,970;N.E.;2568,550;N.E.
2024-06-07 21:00;CEST;239,610;N.E.;2502,925;N.E.
2024-06-07 22:00;CEST;277,760;N.E.;2669,825;N.E.
2024-06-07 23:00;CEST;306,920;N.E.;3303,775;N.E.
2024-06-08 00:00;CEST;473,930;N.E.;4000,625;N.E.
2024-06-08 01:00;CEST;360,400;N.E.;4691,600;N.E.
2024-06-08 02:00;CEST;347,620;N.E.;5138,475;N.E.
2024-06-08 03:00;CEST;387,300;N.E.;4673,375;N.E.
2024-06-08 04:00;CEST;316,840;N.E.;4516,275;N.E.
2024-06-08 05:00;CEST;262,970;N.E.;3861,575;N.E.
2024-06-08 06:00;CEST;195,540;N.E.;3490,100;N.E.
2024-06-08 07:00;CEST;135,910;N.E.;3294,025;N.E.
2024-06-08 08:00;CEST;117,920;N.E.;3423,775;N.E.
2024-06-08 09:00;CEST;115,600;N.E.;3678,775;N.E.
2024-06-08 10:00;CEST;124,480;N.E.;3816,550;N.E.
2024-06-08 11:00;CEST;154,670;N.E.;4487,775;N.E.
2024-06-08 12:00;CEST;208,110;N.E.;4563,450;N.E.
2024-06-08 13:00;CEST;239,270;N.E.;4240,350;N.E.
2024-06-08 14:00;CEST;183,620;N.E.;4412,425;N.E.
2024-06-08 15:00;CEST;265,060;N.E.;4098,900;N.E.
2024-06-08 16:00;CEST;380,060;N.E.;4386,850;N.E.
2024-06-08 17:00;CEST;308,160;N.E.;4638,525;N.E.
2024-06-08 18:00;CEST;166,850;N.E.;4924,475;N.E.
2024-06-08 19:00;CEST;443,020;N.E.;5034,475;N.E.
2024-06-08 20:00;CEST;1130,770;N.E.;4683,600;N.E.
2024-06-08 21:00;CEST;1168,230;N.E.;4139,200;N.E.
2024-06-08 22:00;CEST;1028,380;N.E.;4347,850;N.E.
2024-06-08 23:00;CEST;745,610;N.E.;4882,050;N.E.
2024-06-09 00:00;CEST;864,140;N.E.;5319,375;N.E.
2024-06-09 01:00;CEST;1016,930;N.E.;5262,275;N.E.
2024-06-09 02:00;CEST;1125,740;N.E.;5272,125;N.E.
2024-06-09 03:00;CEST;1077,710;N.E.;5365,725;N.E.
2024-06-09 04:00;CEST;932,110;N.E.;5374,725;N.E.
2024-06-09 05:00;CEST;979,660;N.E.;4959,825;N.E.
2024-06-09 06:00;CEST;1043,630;N.E.;4965,450;N.E.
2024-06-09 07:00;CEST;1064,330;N.E.;5598,000;N.E.
2024-06-09 08:00;CEST;1062,330;N.E.;5764,400;N.E.
2024-06-09 09:00;CEST;1066,030;N.E.;5671,150;N.E.
2024-06-09 10:00;CEST;1064,690;N.E.;5546,775;N.E.
2024-06-09 11:00;CEST;1181,360;N.E.;5501,700;N.E.
2024-06-09 12:00;CEST;1214,640;N.E.;5295,950;N.E.
2024-06-09 13:00;CEST;1195,860;N.E.;4975,650;N.E.
2024-06-09 14:00;CEST;1027,330;N.E.;4719,525;N.E.
2024-06-09 15:00;CEST;902,780;N.E.;4977,250;N.E.
2024-06-09 16:00;CEST;1202,280;N.E.;4976,000;N.E.
2024-06-09 17:00;CEST;1213,020;N.E.;4988,225;N.E.
2024-06-09 18:00;CEST;1231,310;N.E.;4949,900;N.E.
2024-06-09 19:00;CEST;1230,230;N.E.;4758,450;N.E.
2024-06-09 20:00;CEST;1252,400;N.E.;4855,725;N.E.
2024-06-09 21:00;CEST;1254,030;N.E.;4781,325;N.E.
2024-06-09 22:00;CEST;1232,080;N.E.;4781,650;N.E.
2024-06-09 23:00;CEST;1124,640;N.E.;4777,650;N.E.
2024-06-10 00:00;CEST;1129,650;N.E.;4447,600;N.E.
2024-06-10 01:00;CEST;1057,000;N.E.;4001,100;N.E.
2024-06-10 02:00;CEST;1010,290;N.E.;3784,650;N.E.
2024-06-10 03:00;CEST;980,680;N.E.;3529,750;N.E.
2024-06-10 04:00;CEST;1052,390;N.E.;2870,250;N.E.
2024-06-10 05:00;CEST;1120,930;N.E.;2156,925;N.E.
2024-06-10 06:00;CEST;1147,610;N.E.;1718,300;N.E.
2024-06-10 07:00;CEST;1029,230;N.E.;1273,375;N.E.
2024-06-10 08:00;CEST;1029,340;N.E.;759,100;N.E.
2024-06-10 09:00;CEST;1064,340;N.E.;479,675;N.E.
2024-06-10 10:00;CEST;1138,770;N.E.;245,350;N.E.
2024-06-10 11:00;CEST;1099,010;N.E.;203,650;N.E.
2024-06-10 12:00;CEST;1076,750;N.E.;158,250;N.E.
2024-06-10 13:00;CEST;1004,180;N.E.;121,075;N.E.
2024-06-10 14:00;CEST;799,820;N.E.;172,775;N.E.
2024-06-10 15:00;CEST;540,240;N.E.;233,125;N.E.
2024-06-10 16:00;CEST;433,710;N.E.;708,400;N.E.
2024-06-10 17:00;CEST;321,560;N.E.;1397,000;N.E.
2024-06-10 18:00;CEST;244,940;N.E.;2122,300;N.E.
2024-06-10 19:00;CEST;134,000;N.E.;3669,375;N.E.
2024-06-10 20:00;CEST;72,820;N.E.;4405,425;N.E.
2024-06-10 21:00;CEST;48,110;N.E.;5494,675;N.E.
2024-06-10 22:00;CEST;46,550;N.E.;5762,850;N.E.
2024-06-10 23:00;CEST;28,140;N.E.;5854,700;N.E.
2024-06-11 00:00;CEST;22,330;N.E.;5898,050;N.E.
2024-06-11 01:00;CEST;29,220;N.E.;5521,425;N.E.
2024-06-11 02:00;CEST;46,280;N.E.;5371,925;N.E.
2024-06-11 03:00;CEST;64,690;N.E.;5189,525;N.E.
2024-06-11 04:00;CEST;35,420;N.E.;4883,625;N.E.
2024-06-11 05:00;CEST;0,820;N.E.;4601,625;N.E.
2024-06-11 06:00;CEST;1,280;N.E.;4012,275;N.E.
2024-06-11 07:00;CEST;8,390;N.E.;4237,950;N.E.
2024-06-11 08:00;CEST;23,320;N.E.;4168,950;N.E.
2024-06-11 09:00;CEST;68,040;N.E.;4397,575;N.E.
2024-06-11 10:00;CEST;137,550;N.E.;3812,900;N.E.
2024-06-11 11:00;CEST;271,380;N.E.;4027,700;N.E.
2024-06-11 12:00;CEST;393,490;N.E.;4128,075;N.E.
2024-06-11 13:00;CEST;701,000;N.E.;4318,300;N.E.
2024-06-11 14:00;CEST;821,980;N.E.;4390,000;N.E.
2024-06-11 15:00;CEST;1080,660;N.E.;4355,275;N.E.
2024-06-11 16:00;CEST;962,690;N.E.;4433,550;N.E.
2024-06-11 17:00;CEST;837,490;N.E.;4082,325;N.E.
2024-06-11 18:00;CEST;909,690;N.E.;3881,400;N.E.
2024-06-11 19:00;CEST;1099,220;N.E.;3878,875;N.E.
2024-06-11 20:00;CEST;1230,070;N.E.;4161,950;N.E.
2024-06-11 21:00;CEST;1153,540;N.E.;4527,250;N.E.
2024-06-11 22:00;CEST;1160,280;N.E.;4275,550;N.E.
2024-06-11 23:00;CEST;1131,820;N.E.;4153,075;N.E.
2024-06-12 00:00;CEST;1098,880;N.E.;4141,525;N.E.
2024-06-12 01:00;CEST;1012,340;N.E.;3536,150;N.E.
2024-06-12 02:00;CEST;1080,430;N.E.;3735,225;N.E.
2024-06-12 03:00;CEST;1056,590;N.E.;3470,675;N.E.
2024-06-12 04:00;CEST;1111,010;N.E.;3153,325;N.E.
2024-06-12 05:00;CEST;1214,160;N.E.;2960,675;N.E.
2024-06-12 06:00;CEST;1126,990;N.E.;3057,675;N.E.
2024-06-12 07:00;CEST;1146,580;N.E.;2771,800;N.E.
2024-06-12 08:00;CEST;1136,820;N.E.;2957,050;N.E.
2024-06-12 09:00;CEST;1139,360;N.E.;3188,150;N.E.
2024-06-12 10:00;CEST;1143,080;N.E.;2907,275;N.E.
2024-06-12 11:00;CEST;1200,480;N.E.;3050,375;N.E.
2024-06-12 12:00;CEST;1203,170;N.E.;2933,075;N.E.
2024-06-12 13:00;CEST;1172,070;N.E.;3088,625;N.E.
2024-06-12 14:00;CEST;1083,340;N.E.;3091,500;N.E.
2024-06-12 15:00;CEST;1143,490;N.E.;3127,675;N.E.
2024-06-12 16:00;CEST;1072,110;N.E.;3116,650;N.E.
2024-06-12 17:00;CEST;908,550;N.E.;3407,650;N.E.
2024-06-12 18:00;CEST;924,220;N.E.;3373,075;N.E.
2024-06-12 19:00;CEST;805,620;N.E.;3548,275;N.E.
2024-06-12 20:00;CEST;795,480;N.E.;3478,725;N.E.
2024-06-12 21:00;CEST;672,990;N.E.;3562,875;N.E.
2024-06-12 22:00;CEST;666,110;N.E.;3083,675;N.E.
2024-06-12 23:00;CEST;661,840;N.E.;2875,150;N.E.
2024-06-13 00:00;CEST;782,560;N.E.;2456,800;N.E.
2024-06-13 01:00;CEST;475,120;N.E.;2275,625;N.E.
2024-06-13 02:00;CEST;409,330;N.E.;2095,425;N.E.
2024-06-13 03:00;CEST;485,020;N.E.;2230,900;N.E.
2024-06-13 04:00;CEST;546,300;N.E.;2344,200;N.E.
2024-06-13 05:00;CEST;552,120;N.E.;2236,275;N.E.
2024-06-13 06:00;CEST;417,200;N.E.;2093,200;N.E.
2024-06-13 07:00;CEST;476,940;N.E.;1299,600;N.E.
2024-06-13 08:00;CEST;545,830;N.E.;661,450;N.E.
2024-06-13 09:00;CEST;431,650;N.E.;623,825;N.E.
2024-06-13 10:00;CEST;464,550;N.E.;761,175;N.E.
2024-06-13 11:00;CEST;333,620;N.E.;1044,650;N.E.
2024-06-13 12:00;CEST;340,580;N.E.;1072,750;N.E.
2024-06-13 13:00;CEST;357,280;N.E.;1094,975;N.E.
2024-06-13 14:00;CEST;430,240;N.E.;1088,525;N.E.
2024-06-13 15:00;CEST;520,890;N.E.;947,750;N.E.
2024-06-13 16:00;CEST;473,420;N.E.;823,825;N.E.
2024-06-13 17:00;CEST;387,900;N.E.;808,800;N.E.
2024-06-13 18:00;CEST;411,250;N.E.;834,025;N.E.
2024-06-13 19:00;CEST;392,910;N.E.;886,850;N.E.
2024-06-13 20:00;CEST;365,790;N.E.;916,625;N.E.
2024-06-13 21:00;CEST;325,690;N.E.;1036,925;N.E.
2024-06-13 22:00;CEST;192,370;N.E.;1114,800;N.E.
2024-06-13 23:00;CEST;110,260;N.E.;1081,750;N.E.
2024-06-14 00:00;CEST;44,560;N.E.;1102,950;N.E.
2024-06-14 01:00;CEST;25,360;N.E.;1129,525;N.E.
2024-06-14 02:00;CEST;44,670;N.E.;1009,150;N.E.
2024-06-14 03:00;CEST;59,760;N.E.;1054,875;N.E.
2024-06-14 04:00;CEST;68,060;N.E.;1136,400;N.E.
2024-06-14 05:00;CEST;72,680;N.E.;1386,275;N.E.
2024-06-14 06:00;CEST;95,690;N.E.;1343,050;N.E.
2024-06-14 07:00;CEST;82,300;N.E.;1926,400;N.E.
2024-06-14 08:00;CEST;86,710;N.E.;2124,250;N.E.
2024-06-14 09:00;CEST;97,980;N.E.;2336,400;N.E.
2024-06-14 10:00;CEST;118,790;N.E.;2440,525;N.E.
2024-06-14 11:00;CEST;154,450;N.E.;2313,850;N.E.
2024-06-14 12:00;CEST;223,640;N.E.;2846,950;N.E.
2024-06-14 13:00;CEST;393,500;N.E.;2922,450;N.E.
2024-06-14 14:00;CEST;649,870;N.E.;2727,700;N.E.
2024-06-14 15:00;CEST;791,530;N.E.;2572,150;N.E.
2024-06-14 16:00;CEST;906,180;N.E.;2370,975;N.E.
2024-06-14 17:00;CEST;1033,000;N.E.;2210,375;N.E.
2024-06-14 18:00;CEST;1105,470;N.E.;2024,950;N.E.
2024-06-14 19:00;CEST;1019,170;N.E.;1948,575;N.E.
2024-06-14 20:00;CEST;637,280;N.E.;2079,250;N.E.
2024-06-14 21:00;CEST;785,060;N.E.;1935,475;N.E.
2024-06-14 22:00;CEST;847,180;N.E.;1754,725;N.E.
2024-06-14 23:00;CEST;997,720;N.E.;1352,375;N.E.
2024-06-15 00:00;CEST;1041,830;N.E.;1446,850;N.E.
2024-06-15 01:00;CEST;961,700;N.E.;1718,200;N.E.
2024-06-15 02:00;CEST;999,230;N.E.;1539,800;N.E.
2024-06-15 03:00;CEST;987,350;N.E.;1409,875;N.E.
2024-06-15 04:00;CEST;960,360;N.E.;1971,400;N.E.
2024-06-15 05:00;CEST;972,860;N.E.;2046,150;N.E.
2024-06-15 06:00;CEST;1005,800;N.E.;2532,975;N.E.
2024-06-15 07:00;CEST;1043,540;N.E.;3291,775;N.E.
2024-06-15 08:00;CEST;985,670;N.E.;3105,000;N.E.
2024-06-15 09:00;CEST;1021,490;N.E.;2952,200;N.E.
2024-06-15 10:00;CEST;1119,720;N.E.;3029,800;N.E.
2024-06-15 11:00;CEST;1136,600;N.E.;3999,100;N.E.
2024-06-15 12:00;CEST;1124,310;N.E.;4680,275;N.E.
2024-06-15 13:00;CEST;1083,660;N.E.;5221,950;N.E.
2024-06-15 14:00;CEST;1073,340;N.E.;5317,125;N.E.
2024-06-15 15:00;CEST;1013,410;N.E.;5473,875;N.E.
2024-06-15 16:00;CEST;563,530;N.E.;5463,075;N.E.
2024-06-15 17:00;CEST;340,850;N.E.;5128,750;N.E.
2024-06-15 18:00;CEST;296,840;N.E.;5286,800;N.E.
2024-06-15 19:00;CEST;263,540;N.E.;5453,900;N.E.
2024-06-15 20:00;CEST;189,700;N.E.;5841,750;N.E.
2024-06-15 21:00;CEST;152,720;N.E.;5969,225;N.E.
2024-06-15 22:00;CEST;25,690;N.E.;6268,075;N.E.
2024-06-15 23:00;CEST;8,300;N.E.;6356,125;N.E.
2024-06-16 00:00;CEST;30,930;N.E.;6346,025;N.E.
2024-06-16 01:00;CEST;93,320;N.E.;6238,925;N.E.
2024-06-16 02:00;CEST;184,710;N.E.;5943,100;N.E.
2024-06-16 03:00;CEST;193,960;N.E.;5469,950;N.E.
2024-06-16 04:00;CEST;103,750;N.E.;5064,100;N.E.
2024-06-16 05:00;CEST;134,600;N.E.;5026,000;N.E.
2024-06-16 06:00;CEST;219,060;N.E.;4975,850;N.E.
2024-06-16 07:00;CEST;292,270;N.E.;5139,950;N.E.
2024-06-16 08:00;CEST;384,050;N.E.;4995,750;N.E.
2024-06-16 09:00;CEST;479,900;N.E.;4906,050;N.E.
2024-06-16 10:00;CEST;478,640;N.E.;4393,925;N.E.
2024-06-16 11:00;CEST;494,240;N.E.;4005,750;N.E.
2024-06-16 12:00;CEST;529,170;N.E.;3266,200;N.E.
2024-06-16 13:00;CEST;618,820;N.E.;2826,175;N.E.
2024-06-16 14:00;CEST;762,400;N.E.;2450,200;N.E.
2024-06-16 15:00;CEST;849,250;N.E.;1888,100;N.E.
2024-06-16 16:00;CEST;924,150;N.E.;1330,125;N.E.
2024-06-16 17:00;CEST;1001,470;N.E.;1092,525;N.E.
2024-06-16 18:00;CEST;893,410;N.E.;1466,850;N.E.
2024-06-16 19:00;CEST;764,090;N.E.;1635,350;N.E.
2024-06-16 20:00;CEST;599,580;N.E.;1990,150;N.E.
2024-06-16 21:00;CEST;413,350;N.E.;1818,675;N.E.
2024-06-16 22:00;CEST;381,680;N.E.;1981,525;N.E.
2024-06-16 23:00;CEST;280,780;N.E.;1744,925;N.E.
2024-06-17 00:00;CEST;226,650;N.E.;1453,675;N.E.
2024-06-17 01:00;CEST;11,770;N.E.;1493,475;N.E.
2024-06-17 02:00;CEST;49,110;N.E.;1458,900;N.E.
2024-06-17 03:00;CEST;107,920;N.E.;1588,925;N.E.
2024-06-17 04:00;CEST;60,240;N.E.;1701,450;N.E.
2024-06-17 05:00;CEST;46,210;N.E.;1918,650;N.E.
2024-06-17 06:00;CEST;54,560;N.E.;1686,250;N.E.
2024-06-17 07:00;CEST;38,780;N.E.;1762,350;N.E.
2024-06-17 08:00;CEST;36,350;N.E.;1936,125;N.E.
2024-06-17 09:00;CEST;20,680;N.E.;1856,850;N.E.
2024-06-17 10:00;CEST;12,340;N.E.;1991,525;N.E.
2024-06-17 11:00;CEST;4,080;N.E.;2038,900;N.E.
2024-06-17 12:00;CEST;3,950;N.E.;2165,200;N.E.
2024-06-17 13:00;CEST;5,430;N.E.;1969,250;N.E.
2024-06-17 14:00;CEST;3,730;N.E.;1742,225;N.E.
2024-06-17 15:00;CEST;0,000;N.E.;1679,600;N.E.
2024-06-17 16:00;CEST;0,360;N.E.;1516,325;N.E.
2024-06-17 17:00;CEST;2,320;N.E.;1680,225;N.E.
2024-06-17 18:00;CEST;9,390;N.E.;1830,175;N.E.
2024-06-17 19:00;CEST;30,110;N.E.;1508,000;N.E.
2024-06-17 20:00;CEST;44,160;N.E.;1323,875;N.E.
2024-06-17 21:00;CEST;68,690;N.E.;1156,775;N.E.
2024-06-17 22:00;CEST;76,690;N.E.;970,225;N.E.
2024-06-17 23:00;CEST;94,840;N.E.;736,950;N.E.
2024-06-18 00:00;CEST;163,140;N.E.;591,325;N.E.
2024-06-18 01:00;CEST;130,040;N.E.;549,825;N.E.
2024-06-18 02:00;CEST;138,020;N.E.;518,725;N.E.
2024-06-18 03:00;CEST;103,870;N.E.;433,600;N.E.
2024-06-18 04:00;CEST;79,770;N.E.;322,375;N.E.
2024-06-18 05:00;CEST;78,550;N.E.;211,325;N.E.
2024-06-18 06:00;CEST;72,580;N.E.;100,375;N.E.
2024-06-18 07:00;CEST;98,500;N.E.;59,050;N.E.
2024-06-18 08:00;CEST;88,470;N.E.;40,525;N.E.
2024-06-18 09:00;CEST;68,690;N.E.;31,450;N.E.
2024-06-18 10:00;CEST;31,660;N.E.;16,200;N.E.
2024-06-18 11:00;CEST;20,870;N.E.;4,975;N.E.
2024-06-18 12:00;CEST;31,690;N.E.;6,125;N.E.
2024-06-18 13:00;CEST;33,510;N.E.;1,500;N.E.
2024-06-18 14:00;CEST;27,370;N.E.;2,325;N.E.
2024-06-18 15:00;CEST;15,030;N.E.;63,225;N.E.
2024-06-18 16:00;CEST;5,240;N.E.;212,200;N.E.
2024-06-18 17:00;CEST;4,270;N.E.;351,025;N.E.
2024-06-18 18:00;CEST;0,000;N.E.;407,900;N.E.
2024-06-18 19:00;CEST;0,020;N.E.;453,975;N.E.
2024-06-18 20:00;CEST;0,020;N.E.;595,625;N.E.
2024-06-18 21:00;CEST;0,020;N.E.;720,600;N.E.
2024-06-18 22:00;CEST;0,000;N.E.;705,275;N.E.
2024-06-18 23:00;CEST;0,000;N.E.;678,325;N.E.
2024-06-19 00:00;CEST;0,000;N.E.;671,725;N.E.
2024-06-19 01:00;CEST;0,000;N.E.;584,300;N.E.
2024-06-19 02:00;CEST;0,000;N.E.;507,575;N.E.
2024-06-19 03:00;CEST;1,480;N.E.;613,675;N.E.
2024-06-19 04:00;CEST;27,500;N.E.;633,775;N.E.
2024-06-19 05:00;CEST;104,760;N.E.;830,125;N.E.
2024-06-19 06:00;CEST;157,800;N.E.;1080,375;N.E.
2024-06-19 07:00;CEST;221,610;N.E.;1112,725;N.E.
2024-06-19 08:00;CEST;257,660;N.E.;1396,625;N.E.
2024-06-19 09:00;CEST;234,720;N.E.;1399,975;N.E.
2024-06-19 10:00;CEST;288,520;N.E.;1210,150;N.E.
2024-06-19 11:00;CEST;385,330;N.E.;1216,775;N.E.
2024-06-19 12:00;CEST;465,220;N.E.;989,400;N.E.
2024-06-19 13:00;CEST;490,230;N.E.;921,275;N.E.
2024-06-19 14:00;CEST;443,780;N.E.;1248,675;N.E.
2024-06-19 15:00;CEST;476,970;N.E.;1259,425;N.E.
2024-06-19 16:00;CEST;570,570;N.E.;1212,875;N.E.
2024-06-19 17:00;CEST;769,350;N.E.;1548,325;N.E.
2024-06-19 18:00;CEST;851,730;N.E.;1746,975;N.E.
2024-06-19 19:00;CEST;891,650;N.E.;1685,475;N.E.
2024-06-19 20:00;CEST;1049,280;N.E.;1571,400;N.E.
2024-06-19 21:00;CEST;922,310;N.E.;1170,925;N.E.
2024-06-19 22:00;CEST;1017,670;N.E.;784,825;N.E.
2024-06-19 23:00;CEST;1070,210;N.E.;481,375;N.E.
2024-06-20 00:00;CEST;1022,970;N.E.;443,875;N.E.
2024-06-20 01:00;CEST;972,270;N.E.;417,525;N.E.
2024-06-20 02:00;CEST;947,030;N.E.;291,150;N.E.
2024-06-20 03:00;CEST;980,280;N.E.;185,400;N.E.
2024-06-20 04:00;CEST;1100,370;N.E.;203,750;N.E.
2024-06-20 05:00;CEST;837,880;N.E.;211,175;N.E.
2024-06-20 06:00;CEST;553,760;N.E.;164,100;N.E.
2024-06-20 07:00;CEST;532,370;N.E.;128,600;N.E.
2024-06-20 08:00;CEST;408,960;N.E.;98,750;N.E.
2024-06-20 09:00;CEST;356,530;N.E.;93,100;N.E.
2024-06-20 10:00;CEST;420,310;N.E.;102,000;N.E.
2024-06-20 11:00;CEST;430,270;N.E.;108,375;N.E.
2024-06-20 12:00;CEST;425,060;N.E.;56,550;N.E.
2024-06-20 13:00;CEST;421,400;N.E.;52,750;N.E.
2024-06-20 14:00;CEST;536,870;N.E.;64,200;N.E.
2024-06-20 15:00;CEST;382,900;N.E.;80,900;N.E.
2024-06-20 16:00;CEST;297,750;N.E.;90,900;N.E.
2024-06-20 17:00;CEST;141,310;N.E.;86,650;N.E.
2024-06-20 18:00;CEST;94,230;N.E.;115,075;N.E.
2024-06-20 19:00;CEST;40,520;N.E.;131,075;N.E.
2024-06-20 20:00;CEST;7,240;N.E.;102,625;N.E.
2024-06-20 21:00;CEST;1,050;N.E.;55,700;N.E.
2024-06-20 22:00;CEST;0,000;N.E.;78,350;N.E.
2024-06-20 23:00;CEST;0,000;N.E.;83,000;N.E.
2024-06-21 00:00;CEST;0,110;N.E.;70,825;N.E.
2024-06-21 01:00;CEST;0,000;N.E.;84,500;N.E.
2024-06-21 02:00;CEST;0,000;N.E.;78,925;N.E.
2024-06-21 03:00;CEST;0,000;N.E.;129,575;N.E.
2024-06-21 04:00;CEST;0,000;N.E.;194,525;N.E.
2024-06-21 05:00;CEST;0,000;N.E.;361,775;N.E.
2024-06-21 06:00;CEST;0,640;N.E.;489,825;N.E.
2024-06-21 07:00;CEST;4,800;N.E.;494,250;N.E.
2024-06-21 08:00;CEST;28,250;N.E.;365,050;N.E.
2024-06-21 09:00;CEST;36,860;N.E.;353,250;N.E.
2024-06-21 10:00;CEST;71,110;N.E.;434,525;N.E.
2024-06-21 11:00;CEST;104,240;N.E.;586,525;N.E.
2024-06-21 12:00;CEST;122,080;N.E.;699,075;N.E.
2024-06-21 13:00;CEST;137,630;N.E.;939,125;N.E.
2024-06-21 14:00;CEST;164,820;N.E.;1406,075;N.E.
2024-06-21 15:00;CEST;183,180;N.E.;1379,950;N.E.
2024-06-21 16:00;CEST;303,560;N.E.;1101,900;N.E.
2024-06-21 17:00;CEST;496,020;N.E.;874,475;N.E.
2024-06-21 18:00;CEST;700,470;N.E.;798,325;N.E.
2024-06-21 19:00;CEST;1085,480;N.E.;585,875;N.E.
2024-06-21 20:00;CEST;1013,220;N.E.;861,100;N.E.
2024-06-21 21:00;CEST;913,150;N.E.;974,675;N.E.
2024-06-21 22:00;CEST;1170,440;N.E.;854,150;N.E.
2024-06-21 23:00;CEST;939,380;N.E.;890,650;N.E.
2024-06-22 00:00;CEST;787,560;N.E.;764,725;N.E.
