Date (GMT+2),DE (TenneT) Load decrease (current-induced),DE (TenneT) Load decrease (voltage-induced)
,Energy (MWh),Energy (MWh)
2024-10-09T21:00+02:00,,
2024-10-09T21:15+02:00,,
2024-10-09T21:30+02:00,,
2024-10-09T21:45+02:00,,
2024-10-09T22:00+02:00,,
2024-10-09T22:15+02:00,,
2024-10-09T22:30+02:00,,
2024-10-09T22:45+02:00,,
2024-10-09T23:00+02:00,,
2024-10-09T23:15+02:00,,
2024-10-09T23:30+02:00,,
2024-10-09T23:45+02:00,,
2024-10-10T00:00+02:00,,
2024-10-10T00:15+02:00,,
2024-10-10T00:30+02:00,,
2024-10-10T00:45+02:00,,
2024-10-10T01:00+02:00,,
2024-10-10T01:15+02:00,,
2024-10-10T01:30+02:00,,
2024-10-10T01:45+02:00,,
2024-10-10T02:00+02:00,,
2024-10-10T02:15+02:00,,
2024-10-10T02:30+02:00,,
2024-10-10T02:45+02:00,,
2024-10-10T03:00+02:00,,
2024-10-10T03:15+02:00,,
2024-10-10T03:30+02:00,,
2024-10-10T03:45+02:00,,
2024-10-10T04:00+02:00,,
2024-10-10T04:15+02:00,,
2024-10-10T04:30+02:00,,
2024-10-10T04:45+02:00,,
2024-10-10T05:00+02:00,,
2024-10-10T05:15+02:00,,
2024-10-10T05:30+02:00,,
2024-10-10T05:45+02:00,,
2024-10-10T06:00+02:00,,
2024-10-10T06:15+02:00,,
2024-10-10T06:30+02:00,-15,
2024-10-10T06:45+02:00,-30,
2024-10-10T07:00+02:00,-119.5,
2024-10-10T07:15+02:00,-124.5,
2024-10-10T07:30+02:00,-171.5,
2024-10-10T07:45+02:00,-171.5,
2024-10-10T08:00+02:00,-311,
2024-10-10T08:15+02:00,-308.5,
2024-10-10T08:30+02:00,-313.5,
2024-10-10T08:45+02:00,-318.5,
2024-10-10T09:00+02:00,-359.75,
2024-10-10T09:15+02:00,-372.25,
2024-10-10T09:30+02:00,-406.25,
2024-10-10T09:45+02:00,-511.5,
2024-10-10T10:00+02:00,-465.75,
2024-10-10T10:15+02:00,-460.5,
2024-10-10T10:30+02:00,-465.5,
2024-10-10T10:45+02:00,-520.75,
2024-10-10T11:00+02:00,-683.75,
2024-10-10T11:15+02:00,-711,
2024-10-10T11:30+02:00,-687,
2024-10-10T11:45+02:00,-704,
2024-10-10T12:00+02:00,-734.75,
2024-10-10T12:15+02:00,-709.75,
2024-10-10T12:30+02:00,-714.75,
2024-10-10T12:45+02:00,-722.25,
2024-10-10T13:00+02:00,-630.5,
2024-10-10T13:15+02:00,-608,
2024-10-10T13:30+02:00,-608,
2024-10-10T13:45+02:00,-643.25,
2024-10-10T14:00+02:00,-705.75,
2024-10-10T14:15+02:00,-772.25,
2024-10-10T14:30+02:00,-924,
2024-10-10T14:45+02:00,-1002.5,
2024-10-10T15:00+02:00,-1049.75,
2024-10-10T15:15+02:00,-1097.75,
2024-10-10T15:30+02:00,-1097.75,
2024-10-10T15:45+02:00,-1066,
2024-10-10T16:00+02:00,-976.25,
2024-10-10T16:15+02:00,-970.25,
2024-10-10T16:30+02:00,-957.75,
2024-10-10T16:45+02:00,-945.25,
2024-10-10T17:00+02:00,-958.75,
2024-10-10T17:15+02:00,-936.25,
2024-10-10T17:30+02:00,-923.75,
2024-10-10T17:45+02:00,-862.25,
2024-10-10T18:00+02:00,-708.75,
2024-10-10T18:15+02:00,-666.25,
2024-10-10T18:30+02:00,-592.5,
2024-10-10T18:45+02:00,-595,
2024-10-10T19:00+02:00,-581.75,
2024-10-10T19:15+02:00,-517.5,
2024-10-10T19:30+02:00,-517.5,
2024-10-10T19:45+02:00,-512.75,
2024-10-10T20:00+02:00,-365.75,
2024-10-10T20:15+02:00,-348.25,
2024-10-10T20:30+02:00,-347,
2024-10-10T20:45+02:00,-348.25,
2024-10-10T21:00+02:00,-298.5,
2024-10-10T21:15+02:00,-298.5,
2024-10-10T21:30+02:00,-298.5,
2024-10-10T21:45+02:00,-298.5,
2024-10-10T22:00+02:00,-208.25,
2024-10-10T22:15+02:00,-208.25,
2024-10-10T22:30+02:00,-208.25,
2024-10-10T22:45+02:00,-208.25,
2024-10-10T23:00+02:00,-206.75,
2024-10-10T23:15+02:00,-206.75,
2024-10-10T23:30+02:00,-206.75,
2024-10-10T23:45+02:00,-206.75,
2024-10-11T00:00+02:00,,
2024-10-11T00:15+02:00,,
2024-10-11T00:30+02:00,,
2024-10-11T00:45+02:00,,
2024-10-11T01:00+02:00,,
2024-10-11T01:15+02:00,,
2024-10-11T01:30+02:00,,
2024-10-11T01:45+02:00,,
2024-10-11T02:00+02:00,,
2024-10-11T02:15+02:00,,
2024-10-11T02:30+02:00,,
2024-10-11T02:45+02:00,,
2024-10-11T03:00+02:00,,
2024-10-11T03:15+02:00,,
2024-10-11T03:30+02:00,,
2024-10-11T03:45+02:00,,
2024-10-11T04:00+02:00,,
2024-10-11T04:15+02:00,,
2024-10-11T04:30+02:00,,
2024-10-11T04:45+02:00,,
2024-10-11T05:00+02:00,,
2024-10-11T05:15+02:00,,
2024-10-11T05:30+02:00,,
2024-10-11T05:45+02:00,,
2024-10-11T06:00+02:00,,
2024-10-11T06:15+02:00,,
2024-10-11T06:30+02:00,,
2024-10-11T06:45+02:00,,
2024-10-11T07:00+02:00,,
2024-10-11T07:15+02:00,,
2024-10-11T07:30+02:00,,
2024-10-11T07:45+02:00,,
2024-10-11T08:00+02:00,,
2024-10-11T08:15+02:00,,
2024-10-11T08:30+02:00,,
2024-10-11T08:45+02:00,,
2024-10-11T09:00+02:00,,
2024-10-11T09:15+02:00,,
2024-10-11T09:30+02:00,,
2024-10-11T09:45+02:00,,
2024-10-11T10:00+02:00,,
2024-10-11T10:15+02:00,,
2024-10-11T10:30+02:00,,
2024-10-11T10:45+02:00,,
2024-10-11T11:00+02:00,,
2024-10-11T11:15+02:00,,
2024-10-11T11:30+02:00,,
2024-10-11T11:45+02:00,,
2024-10-11T12:00+02:00,,
2024-10-11T12:15+02:00,,
2024-10-11T12:30+02:00,,
2024-10-11T12:45+02:00,,
2024-10-11T13:00+02:00,,
2024-10-11T13:15+02:00,,
2024-10-11T13:30+02:00,,
2024-10-11T13:45+02:00,,
2024-10-11T14:00+02:00,,
2024-10-11T14:15+02:00,,
2024-10-11T14:30+02:00,,
2024-10-11T14:45+02:00,-12.5,
2024-10-11T15:00+02:00,-12.5,
2024-10-11T15:15+02:00,-12.5,
2024-10-11T15:30+02:00,-87.5,
2024-10-11T15:45+02:00,-87.5,
2024-10-11T16:00+02:00,-87.5,
2024-10-11T16:15+02:00,-75,
2024-10-11T16:30+02:00,-75,
2024-10-11T16:45+02:00,,
2024-10-11T17:00+02:00,,
2024-10-11T17:15+02:00,,
2024-10-11T17:30+02:00,,
2024-10-11T17:45+02:00,,
2024-10-11T18:00+02:00,,
2024-10-11T18:15+02:00,,
2024-10-11T18:30+02:00,,
2024-10-11T18:45+02:00,,
2024-10-11T19:00+02:00,,
2024-10-11T19:15+02:00,,
2024-10-11T19:30+02:00,,
2024-10-11T19:45+02:00,,
2024-10-11T20:00+02:00,,
2024-10-11T20:15+02:00,,
2024-10-11T20:30+02:00,,
2024-10-11T20:45+02:00,,
2024-10-11T21:00+02:00,,
2024-10-11T21:15+02:00,,
2024-10-11T21:30+02:00,,
2024-10-11T21:45+02:00,,
2024-10-11T22:00+02:00,,
2024-10-11T22:15+02:00,,
2024-10-11T22:30+02:00,,
2024-10-11T22:45+02:00,,
2024-10-11T23:00+02:00,,
2024-10-11T23:15+02:00,,
2024-10-11T23:30+02:00,,
2024-10-11T23:45+02:00,,
2024-10-12T00:00+02:00,,
2024-10-12T00:15+02:00,,
2024-10-12T00:30+02:00,,
2024-10-12T00:45+02:00,,
2024-10-12T01:00+02:00,,
2024-10-12T01:15+02:00,,
2024-10-12T01:30+02:00,,
2024-10-12T01:45+02:00,,
2024-10-12T02:00+02:00,,
2024-10-12T02:15+02:00,,
2024-10-12T02:30+02:00,,
2024-10-12T02:45+02:00,,
2024-10-12T03:00+02:00,,
2024-10-12T03:15+02:00,,
2024-10-12T03:30+02:00,,
2024-10-12T03:45+02:00,,
2024-10-12T04:00+02:00,,
2024-10-12T04:15+02:00,,
2024-10-12T04:30+02:00,,
2024-10-12T04:45+02:00,,
2024-10-12T05:00+02:00,,
2024-10-12T05:15+02:00,,
2024-10-12T05:30+02:00,,
2024-10-12T05:45+02:00,,
2024-10-12T06:00+02:00,,
2024-10-12T06:15+02:00,,
2024-10-12T06:30+02:00,,
2024-10-12T06:45+02:00,,
2024-10-12T07:00+02:00,,
2024-10-12T07:15+02:00,,
2024-10-12T07:30+02:00,,
2024-10-12T07:45+02:00,,
2024-10-12T08:00+02:00,-3.75,
2024-10-12T08:15+02:00,-16.25,
2024-10-12T08:30+02:00,-28.75,
2024-10-12T08:45+02:00,-28.75,
2024-10-12T09:00+02:00,-28.75,
2024-10-12T09:15+02:00,-28.75,
2024-10-12T09:30+02:00,-28.75,
2024-10-12T09:45+02:00,-28.75,
2024-10-12T10:00+02:00,-28.75,
2024-10-12T10:15+02:00,-28.75,
2024-10-12T10:30+02:00,-28.75,
2024-10-12T10:45+02:00,-41.25,
2024-10-12T11:00+02:00,-53.75,
2024-10-12T11:15+02:00,-66.25,
2024-10-12T11:30+02:00,-78.75,
2024-10-12T11:45+02:00,-91.25,
2024-10-12T12:00+02:00,-150,
2024-10-12T12:15+02:00,-162.5,
2024-10-12T12:30+02:00,-162.5,
2024-10-12T12:45+02:00,-162.5,
2024-10-12T13:00+02:00,-162.5,
2024-10-12T13:15+02:00,-237.5,
2024-10-12T13:30+02:00,-237.5,
2024-10-12T13:45+02:00,-237.5,
2024-10-12T14:00+02:00,-137.5,
2024-10-12T14:15+02:00,-137.5,
2024-10-12T14:30+02:00,-137.5,
2024-10-12T14:45+02:00,-137.5,
2024-10-12T15:00+02:00,-100,
2024-10-12T15:15+02:00,-87.5,
2024-10-12T15:30+02:00,-75,
2024-10-12T15:45+02:00,-62.5,
2024-10-12T16:00+02:00,-50,
2024-10-12T16:15+02:00,-37.5,
2024-10-12T16:30+02:00,-28.75,
2024-10-12T16:45+02:00,-28.75,
2024-10-12T17:00+02:00,-28.75,
2024-10-12T17:15+02:00,-28.75,
2024-10-12T17:30+02:00,-28.75,
2024-10-12T17:45+02:00,-28.75,
2024-10-12T18:00+02:00,-78.75,
2024-10-12T18:15+02:00,-78.75,
2024-10-12T18:30+02:00,-78.75,
2024-10-12T18:45+02:00,-78.75,
2024-10-12T19:00+02:00,-78.75,
2024-10-12T19:15+02:00,-78.75,
2024-10-12T19:30+02:00,-78.75,
2024-10-12T19:45+02:00,-78.75,
2024-10-12T20:00+02:00,-118.5,
2024-10-12T20:15+02:00,-118.5,
2024-10-12T20:30+02:00,-118.5,
2024-10-12T20:45+02:00,-118.5,
2024-10-12T21:00+02:00,-118.5,
2024-10-12T21:15+02:00,-118.5,
2024-10-12T21:30+02:00,-118.5,
2024-10-12T21:45+02:00,-118.5,
2024-10-12T22:00+02:00,-118.5,
2024-10-12T22:15+02:00,-118.5,
2024-10-12T22:30+02:00,-118.5,
2024-10-12T22:45+02:00,-118.5,
2024-10-12T23:00+02:00,-100.5,
2024-10-12T23:15+02:00,-100.5,
2024-10-12T23:30+02:00,-100.5,
2024-10-12T23:45+02:00,-100.5,
2024-10-13T00:00+02:00,-1,
2024-10-13T00:15+02:00,-1,
2024-10-13T00:30+02:00,-1,
2024-10-13T00:45+02:00,-1,
2024-10-13T01:00+02:00,-1,
2024-10-13T01:15+02:00,-1,
2024-10-13T01:30+02:00,-1,
2024-10-13T01:45+02:00,-1,
2024-10-13T02:00+02:00,-1,
2024-10-13T02:15+02:00,-1,
2024-10-13T02:30+02:00,-1,
2024-10-13T02:45+02:00,-1,
2024-10-13T03:00+02:00,-1,
2024-10-13T03:15+02:00,-1,
2024-10-13T03:30+02:00,-1,
2024-10-13T03:45+02:00,-1,
2024-10-13T04:00+02:00,-1,
2024-10-13T04:15+02:00,-1,
2024-10-13T04:30+02:00,-1,
2024-10-13T04:45+02:00,-1,
2024-10-13T05:00+02:00,-1,
2024-10-13T05:15+02:00,-1,
2024-10-13T05:30+02:00,-8.5,
2024-10-13T05:45+02:00,-8.5,
2024-10-13T06:00+02:00,-8.5,
2024-10-13T06:15+02:00,-8.5,
2024-10-13T06:30+02:00,-8.5,
2024-10-13T06:45+02:00,-8.5,
2024-10-13T07:00+02:00,-29.25,
2024-10-13T07:15+02:00,-29.25,
2024-10-13T07:30+02:00,-29.25,
2024-10-13T07:45+02:00,-29.25,
2024-10-13T08:00+02:00,-33.75,
2024-10-13T08:15+02:00,-33.75,
2024-10-13T08:30+02:00,-33.75,
2024-10-13T08:45+02:00,-33.75,
2024-10-13T09:00+02:00,-83.5,
2024-10-13T09:15+02:00,-83.5,
2024-10-13T09:30+02:00,-83.5,
2024-10-13T09:45+02:00,-108.5,
2024-10-13T10:00+02:00,-302.75,
2024-10-13T10:15+02:00,-306.5,
2024-10-13T10:30+02:00,-331.5,
2024-10-13T10:45+02:00,-327.75,
2024-10-13T11:00+02:00,-355,
2024-10-13T11:15+02:00,-355,
2024-10-13T11:30+02:00,-355,
2024-10-13T11:45+02:00,-355,
2024-10-13T12:00+02:00,-380.75,
2024-10-13T12:15+02:00,-395.75,
2024-10-13T12:30+02:00,-395.75,
2024-10-13T12:45+02:00,-395.75,
2024-10-13T13:00+02:00,-292,
2024-10-13T13:15+02:00,-292,
2024-10-13T13:30+02:00,-292,
2024-10-13T13:45+02:00,-304.5,
2024-10-13T14:00+02:00,-391.75,
2024-10-13T14:15+02:00,-391,
2024-10-13T14:30+02:00,-390.5,
2024-10-13T14:45+02:00,-439.5,
2024-10-13T15:00+02:00,-406,
2024-10-13T15:15+02:00,-407.75,
2024-10-13T15:30+02:00,-409.25,
2024-10-13T15:45+02:00,-410.75,
2024-10-13T16:00+02:00,-353,
2024-10-13T16:15+02:00,-353,
2024-10-13T16:30+02:00,-294.25,
2024-10-13T16:45+02:00,-294.25,
2024-10-13T17:00+02:00,-660.75,
2024-10-13T17:15+02:00,-635.75,
2024-10-13T17:30+02:00,-610.75,
2024-10-13T17:45+02:00,-648,
2024-10-13T18:00+02:00,-838.25,
2024-10-13T18:15+02:00,-838.25,
2024-10-13T18:30+02:00,-925.75,
2024-10-13T18:45+02:00,-950.75,
2024-10-13T19:00+02:00,-1346.5,
2024-10-13T19:15+02:00,-1346.5,
2024-10-13T19:30+02:00,-1409,
2024-10-13T19:45+02:00,-1421.5,
2024-10-13T20:00+02:00,-1329.5,
2024-10-13T20:15+02:00,-1356.25,
2024-10-13T20:30+02:00,-1376,
2024-10-13T20:45+02:00,-1371,
2024-10-13T21:00+02:00,-1364,
2024-10-13T21:15+02:00,-1364,
2024-10-13T21:30+02:00,-1351.5,
2024-10-13T21:45+02:00,-1289,
2024-10-13T22:00+02:00,-962.75,
2024-10-13T22:15+02:00,-965.25,
2024-10-13T22:30+02:00,-965.25,
2024-10-13T22:45+02:00,-965.25,
2024-10-13T23:00+02:00,-852.5,
2024-10-13T23:15+02:00,-852.5,
2024-10-13T23:30+02:00,-852.5,
2024-10-13T23:45+02:00,-852.5,
2024-10-14T00:00+02:00,-453,
2024-10-14T00:15+02:00,-453,
2024-10-14T00:30+02:00,-453,
2024-10-14T00:45+02:00,-453,
2024-10-14T01:00+02:00,-398,
2024-10-14T01:15+02:00,-398,
2024-10-14T01:30+02:00,-398,
2024-10-14T01:45+02:00,-398,
2024-10-14T02:00+02:00,-173.5,
2024-10-14T02:15+02:00,-148.5,
2024-10-14T02:30+02:00,-123.5,
2024-10-14T02:45+02:00,-111,
2024-10-14T03:00+02:00,-94.5,
2024-10-14T03:15+02:00,-94.5,
2024-10-14T03:30+02:00,-94.5,
2024-10-14T03:45+02:00,-132,
2024-10-14T04:00+02:00,-145,
2024-10-14T04:15+02:00,-95,
2024-10-14T04:30+02:00,-45,
2024-10-14T04:45+02:00,-20,
2024-10-14T05:00+02:00,,
2024-10-14T05:15+02:00,,
2024-10-14T05:30+02:00,,
2024-10-14T05:45+02:00,,
2024-10-14T06:00+02:00,,
2024-10-14T06:15+02:00,,
2024-10-14T06:30+02:00,,
2024-10-14T06:45+02:00,,
2024-10-14T07:00+02:00,,
2024-10-14T07:15+02:00,,
2024-10-14T07:30+02:00,,
2024-10-14T07:45+02:00,,
2024-10-14T08:00+02:00,,
2024-10-14T08:15+02:00,,
2024-10-14T08:30+02:00,,
2024-10-14T08:45+02:00,,
2024-10-14T09:00+02:00,,
2024-10-14T09:15+02:00,,
2024-10-14T09:30+02:00,,
2024-10-14T09:45+02:00,,
2024-10-14T10:00+02:00,,
2024-10-14T10:15+02:00,,
2024-10-14T10:30+02:00,,
2024-10-14T10:45+02:00,,
2024-10-14T11:00+02:00,,
2024-10-14T11:15+02:00,,
2024-10-14T11:30+02:00,,
2024-10-14T11:45+02:00,,
2024-10-14T12:00+02:00,,
2024-10-14T12:15+02:00,,
2024-10-14T12:30+02:00,,
2024-10-14T12:45+02:00,,
2024-10-14T13:00+02:00,,
2024-10-14T13:15+02:00,,
2024-10-14T13:30+02:00,,
2024-10-14T13:45+02:00,,
2024-10-14T14:00+02:00,,
2024-10-14T14:15+02:00,,
2024-10-14T14:30+02:00,,
2024-10-14T14:45+02:00,,
2024-10-14T15:00+02:00,,
2024-10-14T15:15+02:00,,
2024-10-14T15:30+02:00,,
2024-10-14T15:45+02:00,,
2024-10-14T16:00+02:00,,
2024-10-14T16:15+02:00,,
2024-10-14T16:30+02:00,,
2024-10-14T16:45+02:00,,
2024-10-14T17:00+02:00,,
2024-10-14T17:15+02:00,,
2024-10-14T17:30+02:00,,
2024-10-14T17:45+02:00,,
2024-10-14T18:00+02:00,,
2024-10-14T18:15+02:00,,
2024-10-14T18:30+02:00,,
2024-10-14T18:45+02:00,,
2024-10-14T19:00+02:00,,
2024-10-14T19:15+02:00,,
2024-10-14T19:30+02:00,,
2024-10-14T19:45+02:00,,
2024-10-14T20:00+02:00,,
2024-10-14T20:15+02:00,,
2024-10-14T20:30+02:00,,
2024-10-14T20:45+02:00,,
2024-10-14T21:00+02:00,,
2024-10-14T21:15+02:00,,
2024-10-14T21:30+02:00,,
2024-10-14T21:45+02:00,,
2024-10-14T22:00+02:00,,
2024-10-14T22:15+02:00,,
2024-10-14T22:30+02:00,,
2024-10-14T22:45+02:00,,
2024-10-14T23:00+02:00,,
2024-10-14T23:15+02:00,,
2024-10-14T23:30+02:00,,
2024-10-14T23:45+02:00,,
2024-10-15T00:00+02:00,,
2024-10-15T00:15+02:00,,
2024-10-15T00:30+02:00,,
2024-10-15T00:45+02:00,,
2024-10-15T01:00+02:00,,
2024-10-15T01:15+02:00,,
2024-10-15T01:30+02:00,,
2024-10-15T01:45+02:00,,
2024-10-15T02:00+02:00,,
2024-10-15T02:15+02:00,,
2024-10-15T02:30+02:00,,
2024-10-15T02:45+02:00,,
2024-10-15T03:00+02:00,,
2024-10-15T03:15+02:00,,
2024-10-15T03:30+02:00,,
2024-10-15T03:45+02:00,,
2024-10-15T04:00+02:00,,
2024-10-15T04:15+02:00,,
2024-10-15T04:30+02:00,,
2024-10-15T04:45+02:00,,
2024-10-15T05:00+02:00,,
2024-10-15T05:15+02:00,,
2024-10-15T05:30+02:00,,
2024-10-15T05:45+02:00,,
2024-10-15T06:00+02:00,,
2024-10-15T06:15+02:00,,
2024-10-15T06:30+02:00,,
2024-10-15T06:45+02:00,,
2024-10-15T07:00+02:00,,
2024-10-15T07:15+02:00,,
2024-10-15T07:30+02:00,,
2024-10-15T07:45+02:00,,
2024-10-15T08:00+02:00,,
2024-10-15T08:15+02:00,,
2024-10-15T08:30+02:00,,
2024-10-15T08:45+02:00,,
2024-10-15T09:00+02:00,,
2024-10-15T09:15+02:00,,
2024-10-15T09:30+02:00,,
2024-10-15T09:45+02:00,,
2024-10-15T10:00+02:00,,
2024-10-15T10:15+02:00,,
2024-10-15T10:30+02:00,,
2024-10-15T10:45+02:00,,
2024-10-15T11:00+02:00,,
2024-10-15T11:15+02:00,,
2024-10-15T11:30+02:00,,
2024-10-15T11:45+02:00,,
2024-10-15T12:00+02:00,,
2024-10-15T12:15+02:00,,
2024-10-15T12:30+02:00,,
2024-10-15T12:45+02:00,,
2024-10-15T13:00+02:00,,
2024-10-15T13:15+02:00,,
2024-10-15T13:30+02:00,,
2024-10-15T13:45+02:00,,
2024-10-15T14:00+02:00,,
2024-10-15T14:15+02:00,,
2024-10-15T14:30+02:00,,
2024-10-15T14:45+02:00,,
2024-10-15T15:00+02:00,,
2024-10-15T15:15+02:00,,
2024-10-15T15:30+02:00,,
2024-10-15T15:45+02:00,,
2024-10-15T16:00+02:00,,
2024-10-15T16:15+02:00,,
2024-10-15T16:30+02:00,,
2024-10-15T16:45+02:00,,
2024-10-15T17:00+02:00,,
2024-10-15T17:15+02:00,,
2024-10-15T17:30+02:00,,
2024-10-15T17:45+02:00,,
2024-10-15T18:00+02:00,,
2024-10-15T18:15+02:00,,
2024-10-15T18:30+02:00,,
2024-10-15T18:45+02:00,,
2024-10-15T19:00+02:00,,
2024-10-15T19:15+02:00,,
2024-10-15T19:30+02:00,,
2024-10-15T19:45+02:00,,
2024-10-15T20:00+02:00,-127.25,
2024-10-15T20:15+02:00,-137.25,
2024-10-15T20:30+02:00,-137.25,
2024-10-15T20:45+02:00,-137.25,
2024-10-15T21:00+02:00,-107.25,
2024-10-15T21:15+02:00,-137.25,
2024-10-15T21:30+02:00,-137.25,
2024-10-15T21:45+02:00,-137.25,
2024-10-15T22:00+02:00,-120.75,
2024-10-15T22:15+02:00,-106,
2024-10-15T22:30+02:00,-90.75,
2024-10-15T22:45+02:00,-90.75,
2024-10-15T23:00+02:00,-256.75,
2024-10-15T23:15+02:00,-239.25,
2024-10-15T23:30+02:00,-212.5,
2024-10-15T23:45+02:00,-221.75,
2024-10-16T00:00+02:00,-329.5,
2024-10-16T00:15+02:00,-329.5,
2024-10-16T00:30+02:00,-329.5,
2024-10-16T00:45+02:00,-329.5,
2024-10-16T01:00+02:00,-254,
2024-10-16T01:15+02:00,-254,
2024-10-16T01:30+02:00,-254,
2024-10-16T01:45+02:00,-254,
2024-10-16T02:00+02:00,-203.75,
2024-10-16T02:15+02:00,-203.75,
2024-10-16T02:30+02:00,-203.75,
2024-10-16T02:45+02:00,-203.75,
2024-10-16T03:00+02:00,-226,
2024-10-16T03:15+02:00,-226,
2024-10-16T03:30+02:00,-226,
2024-10-16T03:45+02:00,-226,
2024-10-16T04:00+02:00,-309,
2024-10-16T04:15+02:00,-309,
2024-10-16T04:30+02:00,-309,
2024-10-16T04:45+02:00,-309,
2024-10-16T05:00+02:00,-313,
2024-10-16T05:15+02:00,-313,
2024-10-16T05:30+02:00,-313,
2024-10-16T05:45+02:00,-313,
2024-10-16T06:00+02:00,-342.25,
2024-10-16T06:15+02:00,-342.25,
2024-10-16T06:30+02:00,-357.25,
2024-10-16T06:45+02:00,-419.75,
2024-10-16T07:00+02:00,-365,
2024-10-16T07:15+02:00,-376,
2024-10-16T07:30+02:00,-376,
2024-10-16T07:45+02:00,-376,
2024-10-16T08:00+02:00,-583.5,
2024-10-16T08:15+02:00,-583.5,
2024-10-16T08:30+02:00,-583.5,
2024-10-16T08:45+02:00,-583.5,
2024-10-16T09:00+02:00,-825,
2024-10-16T09:15+02:00,-825,
2024-10-16T09:30+02:00,-825,
2024-10-16T09:45+02:00,-825,
2024-10-16T10:00+02:00,-715.5,
2024-10-16T10:15+02:00,-679.75,
2024-10-16T10:30+02:00,-804.75,
2024-10-16T10:45+02:00,-867.25,
2024-10-16T11:00+02:00,-1177,
2024-10-16T11:15+02:00,-1209.25,
2024-10-16T11:30+02:00,-1209.25,
2024-10-16T11:45+02:00,-1459.25,
2024-10-16T12:00+02:00,-1319.75,
2024-10-16T12:15+02:00,-1319,
2024-10-16T12:30+02:00,-1318.25,
2024-10-16T12:45+02:00,-1317.25,
2024-10-16T13:00+02:00,-1334.75,
2024-10-16T13:15+02:00,-1333.75,
2024-10-16T13:30+02:00,-1334.32575,
2024-10-16T13:45+02:00,-1334.78325,
2024-10-16T14:00+02:00,-1355.5965,
2024-10-16T14:15+02:00,-1354.16625,
2024-10-16T14:30+02:00,-1352.3315,
2024-10-16T14:45+02:00,-1350.96575,
2024-10-16T15:00+02:00,-1390.25675,
2024-10-16T15:15+02:00,-1397.09475,
2024-10-16T15:30+02:00,-1045.4705,
2024-10-16T15:45+02:00,-1051.567,
2024-10-16T16:00+02:00,-1159.75,
2024-10-16T16:15+02:00,-1159.75,
2024-10-16T16:30+02:00,-1159.75,
2024-10-16T16:45+02:00,-1159.75,
2024-10-16T17:00+02:00,-931.75,
2024-10-16T17:15+02:00,-856.75,
2024-10-16T17:30+02:00,-781.75,
2024-10-16T17:45+02:00,-739.25,
2024-10-16T18:00+02:00,-699.75,
2024-10-16T18:15+02:00,-692.25,
2024-10-16T18:30+02:00,-692.25,
2024-10-16T18:45+02:00,-699.75,
2024-10-16T19:00+02:00,-734.25,
2024-10-16T19:15+02:00,-759.25,
2024-10-16T19:30+02:00,-784.25,
2024-10-16T19:45+02:00,-834.25,
2024-10-16T20:00+02:00,-1008.5,
2024-10-16T20:15+02:00,-1008.5,
2024-10-16T20:30+02:00,-1008.5,
2024-10-16T20:45+02:00,-1013.5,
2024-10-16T21:00+02:00,-985.5,
2024-10-16T21:15+02:00,-985.5,
2024-10-16T21:30+02:00,-985.5,
2024-10-16T21:45+02:00,-985.5,
2024-10-16T22:00+02:00,-965.75,
2024-10-16T22:15+02:00,-965.75,
2024-10-16T22:30+02:00,-965.75,
2024-10-16T22:45+02:00,-965.75,
2024-10-16T23:00+02:00,-895,
2024-10-16T23:15+02:00,-895,
2024-10-16T23:30+02:00,-895,
2024-10-16T23:45+02:00,-895,
2024-10-17T00:00+02:00,-381.75,
2024-10-17T00:15+02:00,-306.75,
2024-10-17T00:30+02:00,-306.75,
2024-10-17T00:45+02:00,-306.75,
2024-10-17T01:00+02:00,-260.5,
2024-10-17T01:15+02:00,-260.5,
2024-10-17T01:30+02:00,-260.5,
2024-10-17T01:45+02:00,-260.5,
2024-10-17T02:00+02:00,-249,
2024-10-17T02:15+02:00,-249,
2024-10-17T02:30+02:00,-249,
2024-10-17T02:45+02:00,-249,
2024-10-17T03:00+02:00,-227.5,
2024-10-17T03:15+02:00,-227.5,
2024-10-17T03:30+02:00,-227.5,
2024-10-17T03:45+02:00,-227.5,
2024-10-17T04:00+02:00,-224.25,
2024-10-17T04:15+02:00,-224.25,
2024-10-17T04:30+02:00,-224.25,
2024-10-17T04:45+02:00,-224.25,
2024-10-17T05:00+02:00,-173.5,
2024-10-17T05:15+02:00,-173.5,
2024-10-17T05:30+02:00,-173.5,
2024-10-17T05:45+02:00,-173.5,
2024-10-17T06:00+02:00,-146.5,
2024-10-17T06:15+02:00,-146.5,
2024-10-17T06:30+02:00,-146.5,
2024-10-17T06:45+02:00,-146.5,
2024-10-17T07:00+02:00,-143,
2024-10-17T07:15+02:00,-143,
2024-10-17T07:30+02:00,-143,
2024-10-17T07:45+02:00,-143,
2024-10-17T08:00+02:00,-112.25,
2024-10-17T08:15+02:00,-112.25,
2024-10-17T08:30+02:00,-112.25,
2024-10-17T08:45+02:00,-112.25,
2024-10-17T09:00+02:00,-38.5,
2024-10-17T09:15+02:00,-38.5,
2024-10-17T09:30+02:00,-38.5,
2024-10-17T09:45+02:00,-38.5,
2024-10-17T10:00+02:00,-52,
2024-10-17T10:15+02:00,-12.5,
2024-10-17T10:30+02:00,-137.5,
2024-10-17T10:45+02:00,-137.5,
2024-10-17T11:00+02:00,-170.25,
2024-10-17T11:15+02:00,-170.25,
2024-10-17T11:30+02:00,-170.25,
